"distance","same"
132.151668999059,0
132.384167713718,1
132.585343343882,1
132.709794567358,1
132.781215381491,1
133.198507204151,1
133.44258072386,1
133.490131632931,1
133.659122036457,0
134.193765993435,0
134.308884228285,1
134.494060489958,1
134.745670171202,1
134.821646593339,0
135.047045474694,1
135.311707700776,1
135.351417232983,0
135.351417232983,1
135.632522465823,1
135.710382995612,0
135.909139230783,0
136.111647029244,1
136.123187072838,1
136.273606222916,1
136.345651662282,1
136.372087273179,1
136.460446311495,1
136.474796006936,1
136.519660153274,0
136.599401167766,1
136.900170680279,1
136.974446744635,1
136.999102149189,0
137.226944241704,0
137.421523256508,1
137.51461236523,1
137.53791095548,0
137.552538102068,1
137.552538102068,1
137.677550312931,1
137.843746343931,1
137.858526268094,1
137.933384325283,1
138.234994930215,1
138.573354236374,1
138.684288616459,1
138.684288616459,1
138.696485340289,1
138.723674410751,1
139.337204112451,1
139.783936213891,1
139.825144780131,1
139.900937208857,1
139.944822842455,0
139.993999101993,1
140.061761183108,1
140.259470779268,1
140.353791470264,0
140.598119647351,0
140.626659706492,1
141.071387032719,0
141.202002424191,0
141.340661071758,1
141.371307647412,1
141.508954415025,1
141.522701906947,1
141.660368760281,1
141.872510487428,1
141.872510487428,1
142.042202323105,1
142.165476803785,1
142.165476803785,1
142.398372155597,1
142.900914632744,1
142.951482003507,1
143.015242208052,0
143.258414477516,0
143.275896886044,1
143.29926859445,0
143.351440891552,1
143.502982640215,1
143.993916594787,1
144.107142104807,1
144.127844827102,0
144.329727096853,1
144.515887449738,1
144.903008371557,1
144.981628650001,1
145.339653096273,0
146.156280115562,0
146.280880213831,0
146.326327913079,1
146.506046345428,0
146.509729654729,1
147.184303790126,0
147.234912233171,1
147.538464285648,0
147.709696470803,0
148.026013492939,1
148.133435244226,1
148.137858180372,0
148.149023788234,1
148.84145252417,1
149.246193258934,0
149.367591008634,1
149.799566349501,1
149.855397298834,1
150.031693698136,1
150.443297911423,0
150.514038490045,1
150.557067859427,1
150.73159362242,0
150.748975225979,1
151.035796794345,0
151.781006007452,1
151.827360373234,1
151.916013622427,0
152.605411232153,1
152.740400577723,1
152.856904521231,0
153.031609819497,0
153.139664149008,1
153.159213235106,1
153.227167490273,1
153.250328842001,1
153.280755184363,1
153.810390543097,1
154.44601490547,1
154.499915629511,1
154.499915629511,1
154.7897051221,1
155.00776988386,1
155.07585967249,1
155.162252901542,0
155.415943809575,1
155.452903504538,1
155.5006504692,1
155.780990995112,1
155.786338225223,1
156.028308675322,1
156.035572310942,1
156.035572310942,1
156.105443344753,1
156.408054445113,1
156.675143919158,1
157.123354369923,0
157.175816636776,0
157.275170362139,1
157.385953908324,0
157.745498990534,1
158.151697181244,1
158.17548662174,0
158.237708754901,0
158.237708754901,1
158.5214735641,1
158.75244887256,0
159.305596921352,1
159.489391964095,1
159.509012000976,1
159.69421534287,1
159.946831754168,1
160.442547894054,1
160.653882998728,0
160.653882998728,1
160.667282747654,1
160.731948429577,1
160.847309080847,1
160.927581592177,1
161.198267784715,0
161.374329720672,0
161.430605563989,1
162.029290749404,0
162.103465976294,0
162.103465976294,1
162.292082588405,1
162.352911658266,1
162.363936219956,0
162.363936219956,1
162.549382451244,1
163.041248842995,0
163.115754870863,1
163.227940739555,0
163.269244392456,1
163.31817629569,1
163.438333916741,0
163.459032716407,1
163.487690804688,1
163.573077388853,1
163.628468647587,0
163.825071970204,1
164.053844412402,0
164.053844412402,1
164.116736067171,0
164.18790189567,1
164.228668082635,0
164.313882256463,1
164.828488439836,0
164.910028906867,1
165.027966300982,1
165.096139380437,0
165.408051062771,1
165.434251895734,1
165.759437120984,0
165.830989607863,1
165.900116213871,0
165.974760254321,1
165.974760254321,1
166.148155787269,0
166.148155787269,1
166.154364299301,1
166.160929138964,1
166.493788266364,1
166.60319966702,1
166.680687097828,1
166.723807572614,1
167.067617011833,1
167.392291315776,0
167.402499506009,1
167.41065383584,1
167.809180235611,1
168.030815733963,1
168.403850955729,1
168.534432547088,1
169.023571762464,1
169.041703504559,1
169.167725141892,1
169.75335918302,1
169.808191359448,1
169.851300220852,0
169.974732424375,1
170.432593715345,0
170.543823933032,1
170.826209642049,1
170.875583166947,1
170.900170653366,1
170.979181619921,1
171.119299940257,1
171.307879275394,0
171.369240080075,0
171.705348433386,1
171.743447938664,0
171.94506849207,0
172.340706706026,0
172.727622118964,0
172.782249123307,1
172.78916366903,1
173.189227928348,1
173.553351727291,0
173.659364187765,1
173.893314658371,0
174.147625844199,0
174.291087233756,0
174.403929590004,1
174.412430456439,1
174.61870186962,0
174.770019652392,1
174.804414630828,1
174.930204726713,0
175.241442339843,0
175.241442339843,1
175.520078833411,1
175.742417302187,1
175.809056863091,1
175.848787914622,1
176.00710394543,1
176.218266062946,1
176.612632074183,1
177.105793319684,0
177.120619627366,1
177.120619627366,1
177.240344143908,0
177.438270376247,0
177.466562105624,1
177.962893586622,1
178.179832914137,1
178.355195848419,0
178.541088622579,0
178.700263446631,1
178.999206954769,1
179.119513342373,1
179.171542442694,1
179.205984842778,1
179.220038292215,1
179.235875254486,1
179.297075951571,1
179.490462412254,1
179.517597727312,0
179.613584530734,1
179.836188873113,1
179.997223497908,1
180.494435175566,1
180.690146487609,1
180.90066963423,1
181.657189813434,0
181.928991747829,0
182.133007403622,0
182.133007403622,0
182.301649070802,1
182.484675417454,1
182.648920733554,1
182.667775032905,0
182.667848538139,1
182.831756512094,1
182.886129915076,1
183.007192584433,1
183.137538904414,1
183.340952640452,0
183.417930812649,1
183.465117262965,1
183.813289805843,1
184.129050405584,1
184.567704259918,1
184.774340194961,0
184.853264794116,1
184.853264794116,1
184.984010070861,1
185.130143050852,1
185.164882386622,1
185.388663843289,1
185.787791421644,1
186.197077693295,1
186.288103992984,1
186.352597695979,0
186.446827955376,0
186.628583891907,1
186.919607880237,1
187.071278222362,1
187.169381446712,0
187.345440844223,0
187.478131654651,1
187.591523854034,1
187.632227122473,0
187.858078458921,0
187.954822017151,0
188.188440709805,0
188.227793617982,0
188.595102821404,0
188.952249746738,0
189.101902793899,1
189.222935780763,1
189.456788837433,0
189.537135202705,1
190.223486494164,1
190.246612932486,1
190.98501658939,1
191.688590136264,0
191.817123362548,0
191.833449562814,1
192.130596580457,1
192.252680974837,0
192.252680974837,1
192.309881555993,0
192.341119656625,0
192.517692454173,1
192.656812855589,1
193.147291486794,1
193.413680237456,1
193.698775187303,0
193.921207973907,1
193.967076839284,0
194.152046315373,1
194.199384122716,1
194.243934754011,1
194.49950462439,1
194.844399224424,1
194.866966911733,0
195.168374796764,1
195.313003205526,1
195.564504504263,1
195.699936923321,1
196.446327290575,0
196.475175984528,0
196.741448665685,1
196.815056515747,1
197.216565351426,0
197.313144848354,1
197.347185847907,1
197.565235964927,1
197.581235196,1
197.648905377155,1
197.744197571855,1
197.823940092339,1
198.117055526502,0
198.359924667442,1
198.438181456973,1
198.492996601301,0
198.509910862991,1
198.735361922929,1
198.913591451641,1
199.149414392932,1
199.690425588397,1
200.021635523631,0
200.168186256043,1
200.175817775932,1
200.320802527861,1
200.34380215368,1
201.163313667765,1
201.176467917825,1
201.269436288299,0
201.269436288299,1
201.349710581789,1
201.564970166165,1
201.730575697361,1
202.052480925062,0
202.223417813076,1
202.238569375061,0
202.31519226856,1
202.328841756954,1
202.689085565026,1
202.738604364601,1
202.953326226336,0
203.768355485238,1
204.067567564164,1
204.098113940696,0
204.111878907764,1
204.183856734769,1
204.419209992092,1
204.655260898092,0
205.48328555915,1
205.88170679965,0
205.88170679965,1
206.111063569085,1
206.272710433991,1
206.272710433991,1
206.561684056441,1
207.596795338553,1
207.663774862508,1
207.708569462246,0
207.904240565096,0
207.968847047428,0
208.230786679649,1
208.269880084541,1
208.300141539573,0
208.427671698301,0
208.535336242564,1
208.757605470814,1
208.791853717803,1
208.80220102495,1
208.831878670728,1
208.922214018413,1
209.06947194605,1
209.096563825125,1
209.744567872043,0
209.761770572979,1
209.828393975981,1
209.876071733983,1
209.876071733983,1
209.881499350008,0
209.881499350008,1
209.933172527252,0
210.039018594988,1
210.091678777677,1
210.121109129001,1
210.415340504432,1
210.538817838262,1
210.588638476601,1
210.893636928851,1
210.922000273361,1
211.178345323207,1
211.270736190041,1
211.341213833584,1
211.356858889118,1
211.427865291735,1
211.686118275968,1
211.76914581554,0
211.815600888277,0
211.898697767469,1
212.212102673473,1
212.261502690499,0
212.270963788974,0
212.280895477605,0
212.407926015958,1
212.515154615465,0
212.568083575244,1
212.726968271202,1
213.239311021666,1
213.239311021666,1
213.314533438036,0
213.335719629828,1
213.563769423234,1
213.755214248896,1
214.145110161355,1
214.348857806826,0
214.390956728282,1
214.433922031594,1
214.447056248127,0
214.994316516589,1
215.065706107998,1
215.132471354652,1
215.229800148537,1
215.436008980875,1
215.455738297784,1
215.518350499892,0
215.518350499892,1
215.710189867926,1
215.726147107768,0
216.139337123709,1
216.1456603056,1
216.178377361873,1
216.180719177953,1
216.215908190674,1
216.376947700561,0
216.488421219384,0
216.536625919903,1
217.301454798169,0
217.34261918971,0
217.450829202748,0
217.616518361642,0
217.783580479473,1
218.279002355663,1
218.290492479779,1
218.566188308713,1
218.634428633651,1
218.654794888147,1
218.750597196298,0
219.063295116484,1
219.336661764279,0
219.481884807288,1
219.563269642251,0
219.860140177251,1
220.352965979007,1
220.624084987491,0
220.980941753582,1
221.075619726393,1
221.105975295798,0
221.486394387096,1
221.505687047191,1
221.543295142693,0
221.629047865748,1
221.66320958645,0
221.695998729148,1
221.783301820815,1
221.89742997925,0
221.946632946515,0
222.207827337773,1
222.326770673539,1
222.704274840015,0
222.813699206449,1
222.900372660688,1
223.001041413913,1
223.051804398977,1
223.060263479711,1
223.12696601796,1
223.134594427362,1
223.373435018593,1
223.373435018593,1
223.436379982412,1
223.549679786559,1
223.698447948295,1
223.828171410688,1
223.835952474484,1
223.853259111462,1
223.919759467845,0
223.919759467845,1
223.938263837099,0
224.016419011437,0
224.168869539237,0
224.213807944402,1
224.410955397507,1
224.451612215584,0
224.496731884512,1
224.61491879422,1
224.959392394108,1
225.068021297279,1
225.308392249808,1
225.323986714479,1
225.337822355845,1
225.56783500753,1
225.670261796204,1
225.702700388265,1
225.922990992316,1
226.132991330573,0
226.132991330573,1
226.198177072162,1
226.413624280557,1
226.529296188158,1
226.529296188158,1
226.724270710475,1
227.035822732651,0
227.038233496177,0
227.123988068642,1
227.190379740296,1
227.467541820802,1
227.573113743594,1
227.735657664992,1
227.842778956009,1
227.898585107523,1
227.9365886109,1
227.962753884164,1
228.091341996883,1
228.237440896213,1
228.381472479062,0
228.61592403863,1
228.61592403863,1
228.736316050848,1
228.987354757669,1
229.041073701644,1
229.066019478474,0
229.219600993044,1
229.366793060409,1
229.719802348535,1
229.824700942831,1
230.063374974423,1
230.535783637592,1
230.72092321436,1
230.784105067955,1
230.784105067955,1
230.924698787154,1
231.469064937129,0
231.48000478678,1
231.630615947631,1
231.764319918463,1
231.783429098179,1
231.817844017701,1
231.909364011776,1
231.93512818176,1
231.9397157557,0
231.968210661843,1
232.04302284308,1
232.04302284308,1
232.071852386819,1
232.175229302339,1
232.189350247417,1
232.254687325424,1
232.261930902026,1
232.376331421363,1
232.441571685633,0
232.507362971757,0
232.570091532613,1
232.690372807059,1
233.032703327525,1
233.932119200045,1
233.999210354397,1
234.181182783381,0
234.19882670723,1
234.763472242719,0
234.878550517792,1
235.242816593994,1
235.429374981618,1
235.796402428781,0
236.327441325029,0
236.395847853206,0
236.397759206324,1
236.580483830969,0
236.844703981816,1
236.904756944568,0
237.021069084542,1
237.021069084542,1
237.061421992428,1
237.212043776368,1
237.258894517303,1
237.724343048421,0
237.761013724303,0
237.800017842699,1
238.011305541892,0
238.049178363118,1
238.087406278487,1
238.121263903219,1
238.192894045419,1
238.257842480076,1
238.950331942072,0
238.958955438866,0
238.976910013059,1
239.110565498596,1
239.258934543014,0
239.353313625552,0
239.388735694426,1
239.562300271888,0
239.613804797032,0
239.621163897442,1
239.965115154724,1
240.267973430899,1
240.3897524027,1
240.391334020607,0
240.391334020607,1
240.427810924623,1
240.467709575369,0
240.590496324628,0
240.684715170902,0
240.709989606077,1
240.772752682138,0
240.83102121674,1
240.83102121674,1
240.947003095236,1
240.959536009834,0
241.184643088568,0
241.519865790209,1
241.960860311149,0
242.076493783474,0
242.20625684072,1
242.61908485425,0
242.668803759021,1
242.78098076251,1
242.91785893809,0
243.129708795853,1
243.243404877288,1
243.312784486862,0
243.566096047993,1
243.635486365291,1
243.722934857404,1
243.785533558788,1
244.186948290935,1
244.485252803392,1
244.500080635962,1
244.717465760873,1
244.776098757958,1
244.956539384884,0
244.999593321123,1
245.063127626783,1
245.074740587408,0
245.368271287792,1
245.380917889208,0
245.496143554647,1
245.619177075278,0
245.720520004465,1
245.778195688162,1
245.784586824769,0
245.859950685027,1
245.934214457849,0
245.934214457849,0
245.949847581553,0
245.991999910492,1
246.366028141584,1
246.467390118346,1
246.518041951926,0
246.518041951926,1
246.587440814208,1
247.000213608168,0
247.247468289367,1
247.259690200846,1
247.530585300218,1
247.586592901074,1
247.888263308273,1
247.946012388531,1
248.073742357146,1
248.205969722853,1
248.626120372792,1
248.747324973742,1
248.891980036376,1
248.988098265175,1
249.318424902539,1
249.318424902539,1
249.336478313691,1
249.533847707654,1
249.728980651444,1
249.845782096436,1
250.149102524573,0
250.268077359888,1
250.465077111029,0
250.762356464469,1
250.81810348483,0
250.838444865386,0
250.862193441176,1
250.862193441176,1
250.958202470205,1
250.990061733565,1
251.398825638461,1
251.482922170551,0
251.529150826772,0
252.299394412163,1
252.463563944436,1
252.531178807343,1
252.627142591314,1
252.694485292939,0
252.694485292939,1
252.988759494507,0
253.114423364453,1
253.254592680191,1
253.281321945825,0
253.41694943744,1
253.645580719472,0
253.645827630886,1
253.756185940266,1
254.153402752548,1
254.413083306661,1
254.4955301453,0
254.542156442583,1
254.765193715355,0
255.158482584671,0
255.183089037929,1
255.621763927882,1
255.696667906974,1
255.835680917724,1
256.134418305488,1
256.57477171645,1
256.577638249498,1
256.577638249498,1
256.728918978419,1
257.105327759039,1
257.318257788116,1
257.320582685803,1
258.005113653723,1
258.024408157705,1
258.245997038195,0
258.475622720062,1
258.666539108034,1
259.187804544483,0
259.224649263426,1
259.225520267113,0
259.372381592945,0
259.535570181593,0
259.535570181593,1
259.721153209218,1
259.999386653174,1
260.068139950821,1
260.07981066849,1
260.160789265582,1
260.803652766884,1
260.813589693053,0
260.877022053371,0
260.877022053371,1
261.022405709631,0
261.046462765069,1
261.111832078126,1
261.211148704213,0
261.255854807906,1
261.390343997619,1
261.981560545536,0
261.995324169256,1
261.995324169256,1
262.026555147741,1
262.058014073855,1
262.300987339931,1
262.72467479898,0
262.78608250194,0
262.871082271603,1
262.922731419889,0
262.922731419889,0
263.33593504378,1
263.503623495585,1
263.580577580305,1
263.66567890447,1
263.756731190642,1
263.867593511318,1
264.235544579187,1
264.283579720368,1
264.304797422519,1
264.356917658596,1
264.584122079634,1
264.648183223402,1
264.740029049375,1
264.885135638296,0
265.198915415093,1
