"distance","same"
0,1
0,0
0,0
0,0
0,0
0,0
0,0
4.70014483833502,0
5.06091824884741,1
5.11177420775868,0
5.12866560118644,1
5.24155135273279,1
5.59659566914654,0
5.95893805004067,0
6.31323967296561,0
6.78053801928825,1
6.78053801928825,1
7.30543015248583,0
7.47375756368679,1
7.59647210103371,0
7.97564635656679,1
8.38088533440158,1
8.64193594482027,0
9.61991354738761,1
10.1093516824308,1
10.4480336442006,0
10.7305267571007,0
10.7305267571007,0
11.5924224494425,0
11.5924224494425,0
11.7759502594991,1
11.7759502594991,1
11.7923973896159,0
12.1382277178678,0
12.1712916183439,0
12.1768839099394,0
12.1847100652212,0
12.2206499024643,0
12.2899818189182,0
12.3344346367155,0
12.9616872704462,0
13.2198423741875,1
13.2198423741875,0
13.3848211645142,0
14.1186238981897,0
14.150212677434,1
14.150212677434,0
14.1872837008885,0
14.1872837008885,0
14.3958829197897,0
14.3958829197897,0
14.7244104528896,0
14.8245323813549,0
14.884466642274,0
14.9394428975352,0
15.0090423335431,0
15.2493569772454,1
15.295598932467,1
15.295598932467,0
15.295598932467,1
15.295598932467,0
15.4581199025959,0
15.4581199025959,1
15.9844702826447,0
16.6927356651897,0
16.8691405660391,0
16.8704722842354,0
16.8820509579124,1
16.9720914976642,0
16.989676429707,1
16.989676429707,0
17.0790595749825,0
17.1084410087867,0
17.4380805135314,1
17.4835923181825,1
17.5207431970105,0
17.6504695490566,1
17.6643892403993,0
17.8101575862877,0
18.1469925901049,1
18.1562063286323,1
19.2527699368329,0
19.2547521608684,1
19.3244157160922,0
19.4101573324519,0
19.5649342556583,0
19.7249747810265,0
20.1723621618357,0
20.45476873395,0
20.7882770700884,0
20.7937418504463,0
20.9129061448619,0
20.9211311995568,0
21.2956415602831,0
21.5250408931078,1
21.5250408931078,0
21.8513260084368,0
21.8608094088553,0
22.2709638994707,0
22.9048393470929,0
23.9810685727779,1
23.984676834249,0
24.0982107050587,0
24.138436228253,0
24.6821972794535,0
25.9503188860896,0
26.176360006371,1
26.2428186789571,0
26.472643605923,0
26.4959369991017,0
26.5530810250209,1
27.2753716079644,0
27.2753716079644,0
27.9902833712393,1
28.2393437941733,0
28.2393437941733,0
28.3561827198154,1
28.6512894803203,0
28.7359014919276,0
28.8822009799685,0
28.9111596907377,0
28.9820074755658,1
29.2702198828919,0
29.2702198828919,1
29.9761407427525,0
30.0012368978449,1
30.3044980894252,0
30.8834500023375,0
30.9057063734101,1
31.4975131110665,0
32.088798244639,1
33.5740301447178,1
33.9869751537436,0
34.1085052309911,0
34.152308694485,0
34.1590472417353,0
34.1818157497491,0
34.1931839031459,0
34.201374562762,0
35.2042252233099,1
36.1246968410995,0
36.1322590160541,0
36.5225665352691,1
36.8207191469973,0
36.9407790626746,0
37.6231113716147,1
37.689483660208,0
38.8967132280627,0
39.3902643494622,0
39.3902643494622,0
39.8851991507377,1
39.9681337238813,0
40.222067619778,0
40.4819182322258,1
40.5804346669087,0
40.7374557862225,0
40.7659073863375,0
41.0275289641598,1
41.2683402095823,0
41.9653328081813,0
42.6113169162671,0
42.713486090725,1
43.4485437663827,1
43.6908246838113,0
43.6908246838113,0
43.7469805115805,0
43.8258792673041,0
43.9149250420883,0
43.9149250420883,0
44.1877229257302,0
44.3371800325733,0
45.1521392232431,0
45.2177884039189,1
45.9288036044487,0
45.9288036044487,0
47.6110035031387,1
48.313249020396,0
48.4863944264946,1
48.5051888459065,0
48.6106866851352,0
48.9029305332807,1
49.2115351011518,0
49.4501661402538,0
49.9292773589828,1
50.1932402257855,0
50.3054303039564,0
50.4104959484214,1
50.5577336509306,0
50.9769046351388,0
51.2716689800749,1
51.5917638797217,0
51.6391530426285,0
51.9055766405002,0
52.001148403328,0
52.4789649727356,0
53.4015070236303,0
53.5416754758292,0
53.5690151400226,0
54.2423690808814,0
54.4168625254679,0
55.0658210959075,1
55.1897049100921,0
55.3161173958011,0
55.7295949774483,0
55.8573667586964,0
56.2188434562282,0
56.4640487308989,0
56.8250785289325,1
57.2240960501471,0
57.2515331825237,0
58.0729104784864,0
58.1895513096089,0
58.6918801673293,0
58.7130876901783,0
58.9432379643458,0
59.756345976359,1
60.8584517159546,0
60.9464953917533,0
61.3611704579156,1
61.3942319619388,1
61.986444106856,1
62.1327308057045,0
62.1464293567116,0
62.7815495927695,1
63.4307224156819,0
63.870592694514,1
64.6791178893763,0
64.7371009923036,0
64.9856239043266,0
64.9967680353873,0
65.1535872605509,1
65.4475530052215,0
65.5671127433131,0
65.9328376730709,0
66.1430151642157,1
66.6403870049255,0
67.1318973701469,0
67.2244751359089,1
67.3201212289422,0
67.3337489830203,0
67.4209223924233,1
67.6706747337596,0
67.9079256751124,0
68.4073568520874,0
68.4593881480754,0
68.6314839108496,0
69.0273772465165,0
69.5322053713991,1
69.6700510954125,0
69.9752835882659,1
70.651730833522,0
70.9896062346507,0
70.9908676707122,0
71.2087783951395,0
71.709984916993,0
71.7961665128305,1
72.8215963460193,0
73.0307191137897,1
73.2339253876806,0
73.4656456456535,0
73.6829192223081,1
73.7836456953221,1
74.1239380030894,0
74.1939638500621,1
74.2073641975504,0
74.733139783071,0
74.7362688641365,0
74.7385518474997,0
74.9428181754697,0
75.1765880327162,0
75.4344803552521,0
75.7139948278427,0
76.22707798713,0
76.22707798713,0
76.3264141781419,0
76.3280910132666,0
76.8026083000619,0
76.8990973619089,1
77.5250714962523,0
78.5508472848346,0
79.0493589515614,0
79.5970178280452,0
79.8358960334728,0
80.1544351376662,0
80.3919998318362,0
80.4209119340538,1
80.4565115561783,0
80.4898171782014,0
81.0425288151993,1
81.1464843710371,0
81.1849484885438,0
81.3483883196784,1
81.8177983252063,0
82.3223038982078,1
82.7199155439908,0
83.3316762646724,0
83.411697320532,0
83.4423191424212,0
84.0263233975196,0
84.2941142273734,1
84.4466531746419,0
84.5625981738677,0
84.7193630671143,1
84.9199041283278,0
85.220369039603,0
86.0823301382722,0
86.1549538571405,0
86.7018101963594,1
86.8495746324433,0
87.3230573910053,0
87.3315401083825,0
87.3349400561113,1
88.6384765136286,0
88.83053886805,0
89.0259208682588,1
89.6644567811643,0
89.6930657957734,0
89.9239998591542,0
90.1185001274297,0
90.2716155454445,0
90.5049165954094,0
90.6827035180576,0
90.8591384926815,0
91.2378975907113,0
91.4426278995192,0
91.9148790171733,0
92.0806670315329,0
92.0980880077879,1
92.6857206752941,0
93.4147685317823,0
93.5834660600939,0
93.8265675171875,0
95.1000796877355,0
95.6738939326698,0
95.6940320733213,0
96.2247905102247,1
96.8655931435387,0
97.1672399939549,0
97.2117055683362,0
97.6648369394687,0
97.9256272042407,0
98.5724826557639,0
98.7078760128831,0
98.7655631172202,0
99.0745761981745,0
99.5817038987553,0
99.5817038987553,0
99.9135518831402,1
100.200701515388,0
100.842855346765,0
100.847273898752,0
100.90381057549,0
101.149393575789,0
101.671726390888,0
101.850209409327,0
102.679381974551,0
102.993719493336,1
103.181471165002,1
103.274397397083,0
103.274397397083,0
103.308082502452,0
103.344654344902,0
103.462161790936,0
104.031443388223,0
104.553501861013,0
104.812645387238,1
105.015788199561,1
105.093765245926,0
105.243609757403,0
106.072139063342,0
106.202184666128,0
107.053611147618,0
107.220801449261,1
107.363202710762,0
107.752548362274,0
108.149535153101,0
108.175055220729,0
108.284242869074,1
108.284242869074,0
108.518742235491,0
108.555224248659,0
109.314318414174,0
109.387071837714,0
109.957772365513,0
110.107830298354,0
110.434198331633,0
110.660908112561,1
111.041026999825,1
111.11666977405,0
111.949721989142,0
112.232162767635,0
112.25661426893,1
112.560784294037,0
113.442403507482,0
113.481755698923,1
113.513188004768,0
113.561995633658,0
113.942389798337,0
114.010307832621,0
115.513360984756,0
115.555334700992,0
115.682635270277,0
115.906433552243,0
116.465316233591,0
116.843497481146,0
117.621267918797,0
117.73150937758,0
117.860342254311,1
118.090206884766,0
118.213726787598,0
118.430957636495,0
118.470005414218,1
118.693657546992,0
118.736125721945,0
118.950149750667,0
119.539259650014,1
119.811783838695,1
120.209642577097,0
120.450844831376,0
120.711853736545,0
120.979946042698,1
121.506466400213,0
121.834620235331,0
121.928261195616,1
121.93263686525,0
122.200206853496,0
122.437598955019,1
122.437598955019,1
122.580529878952,0
122.886855071816,1
123.102890865221,0
123.271904823457,0
123.357934261745,0
124.498576379651,0
124.777490500439,0
124.791490739347,1
124.819352928818,0
125.406201938828,0
125.486052648084,0
125.550097264165,1
125.681213470251,0
125.753773290316,0
125.972566749649,0
126.245811893867,0
126.356289325332,0
126.455739985099,0
126.818089526718,0
127.252484619787,0
127.334323001417,0
128.046058891231,0
128.653870186805,0
129.068789043541,0
129.10598323849,0
129.604608886233,0
130.059574201986,1
130.580565991228,1
130.709041559436,0
130.831833729859,0
131.104861683042,0
131.633238872908,1
131.948801767575,0
131.980487534166,0
132.151668999059,0
132.384167713718,0
132.585343343882,1
132.781215381491,0
133.490131632931,0
133.659122036457,0
134.193765993435,0
134.494060489958,1
134.821646593339,1
135.351417232983,0
135.351417232983,0
135.632522465823,0
135.710382995612,0
135.909139230783,0
136.111647029244,0
136.123187072838,0
136.273606222916,0
136.345651662282,0
136.460446311495,0
136.519660153274,0
136.599401167766,1
137.226944241704,1
137.51461236523,0
137.552538102068,1
137.552538102068,0
137.843746343931,0
137.858526268094,1
138.723674410751,0
139.337204112451,1
139.825144780131,0
139.900937208857,0
139.944822842455,0
140.061761183108,1
140.353791470264,0
140.598119647351,0
140.626659706492,0
141.071387032719,0
141.202002424191,0
141.508954415025,0
141.660368760281,0
141.872510487428,0
142.042202323105,1
142.165476803785,0
142.398372155597,0
143.015242208052,0
143.258414477516,0
143.275896886044,0
143.29926859445,0
143.351440891552,0
143.502982640215,0
143.993916594787,1
144.107142104807,0
144.329727096853,0
144.515887449738,0
144.981628650001,1
145.339653096273,0
146.280880213831,0
146.326327913079,0
146.506046345428,0
146.509729654729,0
147.233327678092,0
147.234912233171,0
147.934894639555,1
148.026013492939,0
148.133435244226,0
148.137858180372,0
148.84145252417,1
149.246193258934,1
149.855397298834,0
150.031693698136,0
150.443297911423,0
150.514038490045,1
150.73159362242,0
151.035796794345,0
151.916013622427,0
152.605411232153,0
152.740400577723,0
152.81762220341,0
153.227167490273,0
153.810390543097,0
154.44601490547,0
154.499915629511,0
154.499915629511,1
154.7897051221,0
155.00776988386,0
155.07585967249,0
155.415943809575,1
155.452903504538,0
155.786338225223,1
156.035572310942,0
156.105443344753,0
156.408054445113,0
156.675143919158,0
157.123354369923,0
157.275170362139,0
157.745498990534,0
158.151697181244,0
158.237708754901,0
158.237708754901,0
158.75244887256,0
159.305596921352,0
159.489391964095,0
159.509012000976,1
159.69421534287,0
160.442547894054,0
160.731948429577,0
160.927581592177,0
161.198267784715,0
161.374329720672,0
161.430605563989,0
162.103465976294,0
162.103465976294,0
162.352911658266,0
162.363936219956,0
162.363936219956,0
163.115754870863,0
163.227940739555,0
163.269244392456,1
163.438333916741,0
163.487690804688,0
163.573077388853,0
163.628468647587,0
164.053844412402,0
164.053844412402,0
164.18790189567,0
164.313882256463,0
164.620933567324,1
164.828488439836,0
164.910028906867,1
165.027966300982,0
165.096139380437,1
165.408051062771,0
165.434251895734,1
165.830989607863,0
165.974760254321,0
166.148155787269,0
166.148155787269,0
166.154364299301,0
166.160929138964,0
166.380804973684,0
166.493788266364,0
166.60319966702,0
166.680687097828,0
166.723807572614,0
167.392291315776,0
167.402499506009,0
167.41065383584,0
168.030815733963,1
168.534432547088,1
169.023571762464,0
169.041703504559,0
169.167725141892,0
169.75335918302,0
169.808191359448,1
169.851300220852,0
169.974732424375,0
170.432593715345,0
170.543823933032,0
170.826209642049,0
170.900170653366,0
171.119299940257,1
171.369240080075,1
171.705348433386,0
172.340706706026,0
172.727622118964,0
172.782249123307,1
173.189227928348,0
173.659364187765,0
173.893314658371,0
173.926778464852,0
174.147625844199,0
174.291087233756,0
174.61870186962,0
174.804414630828,0
174.930204726713,0
175.224026200137,1
175.742417302187,1
175.809056863091,0
175.848787914622,0
176.00710394543,1
176.218266062946,0
177.105793319684,0
177.120619627366,0
177.120619627366,1
177.240344143908,0
177.438270376247,0
177.466562105624,0
177.962893586622,0
178.179832914137,0
178.355195848419,0
178.700263446631,0
179.119513342373,0
179.171542442694,0
179.205984842778,1
179.235875254486,0
179.297075951571,1
179.490462412254,1
179.613584530734,0
179.997223497908,0
180.469301672096,0
180.494435175566,0
180.90066963423,0
181.657189813434,0
182.133007403622,0
182.133007403622,0
182.334655929403,0
182.484675417454,0
182.648920733554,0
182.667775032905,0
182.831756512094,0
182.886129915076,0
182.90755775919,0
183.340952640452,0
183.417930812649,0
183.465117262965,0
183.813289805843,0
184.129050405584,0
184.294886423662,0
184.853264794116,0
184.984010070861,1
185.130143050852,0
185.388663843289,0
185.787791421644,0
186.288103992984,0
186.352597695979,0
186.446827955376,0
186.628583891907,1
187.169381446712,0
187.345440844223,0
187.478131654651,1
187.591523854034,0
187.858078458921,1
187.954822017151,0
188.188440709805,0
188.227793617982,0
188.595102821404,0
188.952249746738,0
189.101902793899,0
189.537135202705,0
190.223486494164,0
190.273593051189,1
191.688590136264,0
191.817123362548,0
191.833449562814,1
192.130596580457,0
192.252680974837,0
192.252680974837,0
192.341119656625,1
192.517692454173,0
192.656812855589,0
193.698775187303,0
193.921207973907,0
193.967076839284,0
194.152046315373,0
194.199384122716,0
194.243934754011,0
195.168374796764,0
195.313003205526,0
195.699936923321,0
196.741448665685,0
196.78414642794,0
197.581235196,1
197.744197571855,1
197.823940092339,0
198.117055526502,0
198.359924667442,0
198.492996601301,0
198.735361922929,0
198.913591451641,1
199.690425588397,1
200.021635523631,0
200.168186256043,0
200.320802527861,0
201.176467917825,0
201.269436288299,0
201.269436288299,0
201.349710581789,0
202.052480925062,0
202.238569375061,0
202.31519226856,1
202.328841756954,1
202.738604364601,0
202.953326226336,0
203.768355485238,0
204.098113940696,0
204.111878907764,1
204.183856734769,0
204.419209992092,0
204.454864543237,0
204.655260898092,0
205.48328555915,0
205.88170679965,0
205.88170679965,1
206.272710433991,0
206.272710433991,0
206.810184719031,0
207.596795338553,0
207.663774862508,0
207.708569462246,1
207.904240565096,0
208.230786679649,0
208.269880084541,0
208.300141539573,0
208.427671698301,0
208.535336242564,0
208.922214018413,0
209.06947194605,0
209.096563825125,0
209.744567872043,0
209.828393975981,0
209.876071733983,0
209.881499350008,0
209.881499350008,1
209.933172527252,0
210.039018594988,0
210.091678777677,1
210.121109129001,1
210.415340504432,0
210.893636928851,0
210.922000273361,0
211.270736190041,0
211.427865291735,0
211.686118275968,0
211.815600888277,1
211.898697767469,1
212.212102673473,0
212.261502690499,0
212.280895477605,0
212.568083575244,1
212.726968271202,0
213.239311021666,0
213.314533438036,0
213.335719629828,1
213.755214248896,0
214.145110161355,0
214.348857806826,0
214.390956728282,0
214.700733553112,0
214.994316516589,0
215.132471354652,0
215.229800148537,0
215.436008980875,0
215.455738297784,0
215.518350499892,0
215.518350499892,0
215.726147107768,0
216.139337123709,0
216.1456603056,0
216.178377361873,0
216.215908190674,0
216.488421219384,0
216.536625919903,0
217.160315791063,0
217.34261918971,0
217.483452121763,0
217.616518361642,0
217.783580479473,0
218.290492479779,0
218.566188308713,1
218.750597196298,1
219.063295116484,0
219.336661764279,0
219.563269642251,0
219.860140177251,0
220.352965979007,0
220.980941753582,0
221.486394387096,0
221.543295142693,0
221.66320958645,0
221.946632946515,0
222.207827337773,0
222.813699206449,0
222.900372660688,0
223.001041413913,0
223.051804398977,0
223.12696601796,0
223.134594427362,0
223.373435018593,0
223.373435018593,1
223.549679786559,0
223.853259111462,0
223.919759467845,0
223.919759467845,1
223.938263837099,0
224.016419011437,0
224.168869539237,1
224.496731884512,0
224.61491879422,0
224.959392394108,0
225.068021297279,0
225.308392249808,0
225.323986714479,1
225.337822355845,0
225.670261796204,0
225.702700388265,0
225.922990992316,0
226.132991330573,0
226.132991330573,1
226.198177072162,0
226.33321980055,0
226.529296188158,0
226.529296188158,0
226.724270710475,1
227.038233496177,0
227.181228226359,1
227.190379740296,0
227.467541820802,0
227.573113743594,0
227.735657664992,0
227.842778956009,0
227.898585107523,0
227.9365886109,0
228.381472479062,0
228.61592403863,0
228.61592403863,0
228.736316050848,0
228.987354757669,0
229.066019478474,0
229.219600993044,1
229.366793060409,0
229.719802348535,0
229.824700942831,1
230.535783637592,1
230.72092321436,0
230.784105067955,0
230.924698787154,0
231.469064937129,0
231.48000478678,1
231.630615947631,0
231.783429098179,0
231.817844017701,0
231.93512818176,0
231.9397157557,0
232.04302284308,0
232.04302284308,0
232.175229302339,0
232.189350247417,1
232.254687325424,0
232.261930902026,0
232.441571685633,0
232.507362971757,0
232.570091532613,1
233.353610697997,1
233.999210354397,1
234.181182783381,0
234.878550517792,0
235.429374981618,0
235.796402428781,0
236.327441325029,0
236.580483830969,0
236.844703981816,0
237.021069084542,0
237.021069084542,1
237.061421992428,0
237.258894517303,0
237.6434889314,1
237.724343048421,0
237.761013724303,1
237.800017842699,0
238.011305541892,1
238.049178363118,0
238.087406278487,0
238.121263903219,0
238.192894045419,1
238.958955438866,1
238.976910013059,1
239.110565498596,1
239.353313625552,0
239.388735694426,0
239.562300271888,0
239.621163897442,0
240.267973430899,0
240.3897524027,0
240.391334020607,0
240.391334020607,0
240.427810924623,1
240.467709575369,0
240.590496324628,0
240.684715170902,0
240.83102121674,0
240.959536009834,0
241.184643088568,0
241.296935675461,0
241.519865790209,1
242.076493783474,0
242.20625684072,0
242.61908485425,0
242.668803759021,0
242.78098076251,0
242.91785893809,0
243.129708795853,0
243.243404877288,0
243.312784486862,1
243.566096047993,0
243.635486365291,1
243.722934857404,0
243.785533558788,0
244.717465760873,0
244.776098757958,0
245.063127626783,0
245.720520004465,0
245.778195688162,0
245.784586824769,0
245.859950685027,0
245.934214457849,0
245.934214457849,0
245.949847581553,0
245.991999910492,0
246.467390118346,0
247.000213608168,0
247.247468289367,0
247.259690200846,0
247.530585300218,1
247.888263308273,0
247.946012388531,0
248.039752537877,0
248.205969722853,0
248.626120372792,0
248.650216007947,0
248.747324973742,0
248.891980036376,0
248.988098265175,0
249.318424902539,1
249.318424902539,0
249.336478313691,0
249.533847707654,0
249.845782096436,0
250.149102524573,1
250.268077359888,1
250.465077111029,0
250.762356464469,0
250.81810348483,0
250.838444865386,0
250.862193441176,0
250.990061733565,0
251.183597688001,0
251.529150826772,0
252.299394412163,0
252.531178807343,0
252.627142591314,0
252.694485292939,0
252.694485292939,1
252.988759494507,0
253.114423364453,0
253.254592680191,0
253.41694943744,0
253.645827630886,1
253.756185940266,0
254.4955301453,0
254.542156442583,0
254.765193715355,0
255.183089037929,0
255.621763927882,0
255.696667906974,1
255.835680917724,0
256.134418305488,1
256.57477171645,0
256.577638249498,0
256.577638249498,0
256.619501527646,0
256.728918978419,1
257.105327759039,1
257.318257788116,0
257.320582685803,1
258.005113653723,0
258.666539108034,1
259.187804544483,0
259.224649263426,0
259.225520267113,0
259.372381592945,0
259.535570181593,0
259.535570181593,1
259.721153209218,0
259.999386653174,0
260.07981066849,0
260.803652766884,1
260.813589693053,0
260.877022053371,0
260.877022053371,0
261.022405709631,0
261.046462765069,0
261.211148704213,0
261.255854807906,0
261.390343997619,0
261.981560545536,0
261.995324169256,0
261.995324169256,0
262.026555147741,0
262.058014073855,1
262.300987339931,0
262.404131860718,0
262.72467479898,0
262.78608250194,0
263.33593504378,0
263.503623495585,0
263.580577580305,1
263.66567890447,0
263.756731190642,0
263.867593511318,0
264.235544579187,0
264.304797422519,1
264.356917658596,0
264.584122079634,1
264.648183223402,0
264.740029049375,0
264.885135638296,0
265.270209273666,0
265.337111144098,0
265.357062506068,0
265.385827611374,0
265.705813403418,1
265.724536264477,0
265.979182283498,0
266.511471421627,0
266.545729698024,0
266.564452839323,0
266.827343779038,0
267.566303625934,0
267.642608966271,1
267.667162750478,0
267.684126070375,0
267.716158108736,1
267.811892063118,0
268.036880859928,1
268.24932794379,0
268.716460374026,0
268.854537129989,0
269.089578743866,1
269.157711382274,0
269.284548868652,0
269.873865598781,0
270.27121878774,0
270.27121878774,0
270.319279075586,0
270.451655430845,0
270.53591449427,0
270.676624576472,1
270.844305728374,0
271.006175278069,0
271.329872978348,0
271.355143799865,0
271.62218556303,0
271.862154918882,0
271.862154918882,0
271.918680809672,0
271.937838537124,0
272.015767885268,0
272.047435594392,0
272.27796630052,0
272.28864126287,1
272.98542549864,0
273.071812362281,0
273.232868406639,1
273.294288881458,0
273.622631298124,0
273.690031397029,0
273.882755149336,0
274.013751336496,0
274.471286716589,0
274.521972768183,0
