"distance","same"
0,1
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
1.54309906026194,1
2.63235112319063,0
3.12136369447993,0
3.47381434070018,1
4.28934808435839,1
4.70014483833502,0
5.06091824884741,0
5.12866560118644,1
5.59659566914654,1
5.66644340329168,1
6.31323967296561,0
6.78053801928825,1
6.78053801928825,1
6.81861880065986,0
7.30543015248583,0
7.47375756368679,1
7.59647210103371,0
7.75103319563986,1
7.75103319563986,0
7.89374622433144,0
7.97564635656679,0
8.38088533440158,0
8.39459819171534,0
9.61991354738761,1
9.8754851130008,0
9.8754851130008,0
10.4480336442006,0
10.7159230824239,1
10.7305267571007,0
11.1889453900309,1
11.3925944597699,1
11.4993870825838,0
11.5924224494425,0
11.5924224494425,0
11.7759502594991,1
11.7759502594991,1
11.7923973896159,0
11.9951628483455,0
12.1712916183439,0
12.1768839099394,0
12.1847100652212,0
12.2206499024643,0
12.2899818189182,0
12.5456645146178,0
12.6453374669101,0
12.6970984070085,1
12.8927057150362,1
12.9506148396533,0
12.9616872704462,0
13.0515616109535,1
13.0515616109535,1
13.2198423741875,1
13.4915483360846,1
14.1186238981897,0
14.150212677434,1
14.150212677434,0
14.180970215663,0
14.1872837008885,0
14.1872837008885,0
14.2811305933105,1
14.3958829197897,0
14.3958829197897,0
14.6265997817424,0
14.7208860615247,0
14.7244104528896,0
14.8245323813549,1
14.884466642274,0
14.9394428975352,1
15.0090423335431,1
15.1959361332255,0
15.2109912354498,0
15.2109912354498,1
15.2493569772454,1
15.295598932467,1
15.295598932467,1
15.3703312133829,0
15.3703312133829,0
15.4581199025959,0
15.9491264735229,0
15.9844702826447,0
16.1463998220617,0
16.6927356651897,0
16.7381089313749,1
16.7381089313749,0
16.8704722842354,1
16.8820509579124,0
16.9720914976642,0
16.989676429707,1
17.0790595749825,1
17.1084410087867,1
17.4380805135314,1
17.4835923181825,1
17.5155428172478,0
17.5207431970105,0
17.6330221335887,1
17.6504695490566,1
17.6643892403993,0
17.8101575862877,0
18.1469925901049,0
18.1562063286323,0
19.3244157160922,1
19.3732382625825,1
19.5649342556583,0
19.7065681464659,0
19.7249747810265,1
20.1723621618357,1
20.3889679891568,0
20.45476873395,0
20.7937418504463,0
20.9129061448619,0
20.9211311995568,0
21.2841948734107,0
21.2956415602831,1
21.5250408931078,1
21.6830381730702,1
21.6830381730702,1
21.8513260084368,0
22.2483162423145,0
23.205273943716,0
23.9810685727779,1
24.0982107050587,0
24.138436228253,0
24.4440614041635,0
24.9462036587751,1
25.6733688066862,0
25.9503188860896,0
26.176360006371,1
26.4959369991017,0
26.5530810250209,0
26.713055830554,1
26.713055830554,1
27.051563470816,0
27.2753716079644,0
27.2753716079644,0
27.4635578367997,1
27.7258055469384,0
27.9902833712393,1
28.2393437941733,1
28.3561827198154,1
28.3757203281621,0
28.6512894803203,0
28.7359014919276,0
28.8822009799685,0
28.9820074755658,0
29.2702198828919,0
29.2702198828919,0
29.4981047224037,0
29.6026241467307,0
29.9761407427525,0
30.0012368978449,0
30.8834500023375,0
30.9057063734101,1
31.4975131110665,0
32.088798244639,0
32.6561622998673,1
32.9830103385429,0
33.267596207794,0
33.5740301447178,0
34.1085052309911,1
34.152308694485,0
34.1818157497491,1
34.1931839031459,0
35.2042252233099,1
35.8222922462886,0
36.1246968410995,0
36.4564223136267,0
36.5225665352691,0
36.8207191469973,0
36.8891197690863,1
37.4272161495311,0
37.6231113716147,1
37.689483660208,1
38.0756602635965,0
38.370343429151,1
38.8967132280627,0
38.914596748657,0
39.3902643494622,0
39.3902643494622,1
39.6578155021046,1
39.8851991507377,0
40.0171051846547,0
40.4819182322258,0
40.581278783783,0
40.7374557862225,0
40.7659073863375,0
41.0275289641598,1
41.9653328081813,0
43.6908246838113,0
43.6908246838113,1
43.7469805115805,0
43.8258792673041,0
43.8674186756529,0
43.9149250420883,0
43.9149250420883,0
44.1877229257302,0
44.3371800325733,1
44.811318614058,1
44.811318614058,0
45.1521392232431,0
45.5681521036319,0
45.8232871077633,0
48.313249020396,1
48.4863944264946,0
48.5051888459065,0
48.6106866851352,0
48.9029305332807,0
49.4501661402538,0
49.9292773589828,1
50.1932402257855,0
50.5577336509306,0
50.8008149156621,0
50.9769046351388,1
51.6391530426285,0
52.001148403328,0
52.1851599857693,0
52.4789649727356,0
53.4015070236303,0
53.5416754758292,0
54.2423690808814,1
54.4168625254679,0
55.0658210959075,0
55.1897049100921,0
55.7295949774483,0
55.8573667586964,0
56.2188434562282,0
56.4640487308989,0
56.8250785289325,0
57.2240960501471,0
58.0729104784864,0
58.1895513096089,0
58.7130876901783,0
58.9432379643458,0
60.8011212921504,1
60.9464953917533,0
61.3190842239583,0
61.3611704579156,0
61.3942319619388,1
61.986444106856,1
62.1327308057045,1
62.1464293567116,0
62.7815495927695,1
63.4307224156819,0
63.870592694514,1
64.2391191814399,0
64.6791178893763,0
64.7371009923036,0
64.9856239043266,0
64.9967680353873,0
65.1535872605509,0
65.1873945132905,0
65.4475530052215,1
65.5671127433131,0
65.8167853235584,1
65.9328376730709,0
66.152846299293,0
66.2340968149367,0
66.6403870049255,0
66.7161958384886,0
67.0175653899533,0
67.1318973701469,1
67.3201212289422,0
67.3337489830203,1
67.4209223924233,1
67.4699699900899,0
67.6706747337596,0
67.9079256751124,0
68.4073568520874,0
68.4593881480754,0
68.6314839108496,0
69.0273772465165,1
69.6700510954125,0
69.9752835882659,0
70.651730833522,1
70.9369550281429,0
70.9369550281429,0
70.9896062346507,0
70.9908676707122,0
71.2087783951395,0
71.5120158423506,0
71.709984916993,0
71.7961665128305,1
72.2039371945774,0
72.8215963460193,0
73.0307191137897,0
73.2339253876806,1
73.6829192223081,1
73.7836456953221,1
73.8558416245679,0
74.1239380030894,0
74.1939638500621,0
74.2073641975504,0
74.7385518474997,0
74.7615406882662,0
74.9428181754697,1
75.1765880327162,0
75.4344803552521,0
75.7139948278427,1
76.0978151626358,0
76.22707798713,0
76.22707798713,0
76.3280910132666,0
76.5342503264491,1
76.8026083000619,0
76.8990973619089,1
78.6302154539667,0
78.8722066499754,0
78.9329551455294,0
79.0493589515614,1
79.5970178280452,0
79.8358960334728,0
79.8994443251636,0
80.1544351376662,0
80.3919998318362,1
81.0425288151993,0
81.1464843710371,0
81.1849484885438,1
81.6694726955919,0
81.8177983252063,1
82.3223038982078,0
82.7199155439908,0
83.3316762646724,0
83.411697320532,0
83.4423191424212,1
84.0263233975196,0
84.165581437592,0
84.2941142273734,0
84.4466531746419,0
84.7193630671143,1
84.9199041283278,1
85.1877229036353,1
85.220369039603,1
85.4351438825606,0
86.0823301382722,1
86.1549538571405,0
86.5808224412108,0
86.7018101963594,1
86.8495746324433,0
87.2875786725838,0
87.3230573910053,0
87.3315401083825,1
87.3349400561113,0
88.5798363104274,0
88.6384765136286,0
88.83053886805,0
89.0259208682588,0
89.1329843457943,0
89.9239998591542,0
90.1185001274297,0
90.2716155454445,0
90.633241051894,0
90.6915265723135,0
90.8591384926815,0
91.2378975907113,0
91.4016322137146,1
91.4426278995192,1
91.9148790171733,1
92.0806670315329,1
92.0840285834402,1
92.0980880077879,0
92.6857206752941,0
92.7633564022741,1
93.1420460321837,0
93.3623114496355,0
93.4147685317823,0
93.5789422380451,0
93.5834660600939,0
94.3549680062735,1
95.2564315783281,0
95.6738939326698,0
95.7817890524773,1
96.2247905102247,1
96.5851740008292,0
96.8655931435387,0
97.1672399939549,1
97.2117055683362,0
97.346352177094,1
97.6648369394687,0
97.9256272042407,0
98.5724826557639,0
98.8671990614774,1
99.5817038987553,0
99.5817038987553,0
99.9065268467055,1
99.9135518831402,0
100.187538954261,0
100.187538954261,1
100.553417042204,0
100.842855346765,0
100.847273898752,1
101.671726390888,0
102.679381974551,1
102.763063476328,1
102.993719493336,1
103.101681023638,0
103.274397397083,0
103.274397397083,0
103.344654344902,0
103.462161790936,0
104.031443388223,0
104.530282513294,1
104.533505946005,1
104.812645387238,0
104.842513168374,0
105.014611418982,1
105.015788199561,0
105.188748004126,1
105.243609757403,1
105.659805176134,1
