"distance","probability","n"
3463.08585539762,0.153846153846154,117
3486.9440783199,0.0919540229885057,87
3509.97000008834,0.141025641025641,78
3536.53918836965,0.166666666666667,54
3562.3447751738,0.142857142857143,56
3589.55659401978,0.140845070422535,71
3612.1769263439,0.0789473684210526,76
3636.11879146867,0.185185185185185,81
3663.44643275712,0.188235294117647,85
3687.00267786454,0.0666666666666667,60
3712.1101657478,0.265822784810127,79
3737.65201220112,0.192307692307692,78
3761.56253720359,0.102564102564103,78
3786.93073731256,0.148148148148148,108
3811.64382401437,0.106382978723404,94
3838.29198106005,0.154929577464789,71
3862.08689331759,0.118811881188119,101
3888.58146621354,0.130434782608696,92
3913.15223850901,0.121212121212121,66
3938.2107301631,0.184210526315789,76
3961.12467055884,0.117647058823529,34
3986.52791276217,0.04,25
4015.47558580602,0.0384615384615385,26
4037.28955919509,0.0833333333333333,24
4060.39304760533,0.0666666666666667,30
4087.6542739068,0.0645161290322581,31
4123.68209294052,0.156565656565657,29
4233.83362651583,0.0833333333333333,20
4364.44537564795,0.037037037037037,25
4703.0209850863,0.0777777777777778,20
