"distance","probability","n"
3112.24324048732,0.330645161290323,124
3136.87787696613,0.356643356643357,143
3162.46782320258,0.32,125
3186.50285545917,0.37037037037037,108
3212.32857291804,0.372340425531915,94
3237.68945779893,0.476190476190476,105
3262.63587062924,0.397350993377483,151
3288.04725169306,0.402877697841727,139
3311.92520878305,0.371212121212121,132
3338.30908739476,0.466666666666667,105
3363.66483415731,0.478632478632479,117
3387.27914619862,0.432584269662921,178
3413.17553250878,0.359477124183007,153
3436.44621184441,0.4375,144
3462.8890202722,0.45,140
3487.11853130594,0.350877192982456,114
3510.4051357355,0.352941176470588,102
3535.65005186589,0.367088607594937,79
3562.22244723433,0.318181818181818,66
3588.80147941379,0.303370786516854,89
3612.04364763422,0.340425531914894,94
3635.83890241788,0.333333333333333,102
3663.27693686619,0.37719298245614,114
3686.211469835,0.36,100
3712.51233865034,0.276595744680851,94
3738.43949894344,0.361904761904762,105
3762.18254077621,0.267326732673267,101
3787.74711261589,0.300699300699301,143
3812.60127624562,0.291666666666667,120
3837.74777793496,0.301204819277108,83
3861.54230022934,0.321100917431193,109
3888.59924828496,0.22093023255814,86
3914.24128816139,0.219178082191781,73
3937.48784391472,0.15,80
3960.72432210665,0.177777777777778,45
3988.22888476117,0.258064516129032,31
4016.2884917128,0.222222222222222,36
4036.91107311046,0.147058823529412,34
4062.04865126162,0.263157894736842,38
4087.01740248623,0.0740740740740741,27
4112.12613679396,0.0476190476190476,21
4186.67605851719,0,20
4327.4048777036,0,26
4402.19673401024,0,22
4711.34952105673,0,17
