"distance","probability","n"
2562.85878373048,0.663793103448276,116
2587.53120233641,0.669014084507042,142
2613.27496814503,0.76027397260274,146
2637.11236659803,0.709923664122137,131
2662.94265421779,0.69672131147541,122
2686.64868553002,0.705882352941177,119
2714.33569079631,0.645161290322581,124
2737.87489167099,0.692307692307692,143
2762.77995748841,0.696428571428571,168
2787.73085904842,0.674418604651163,172
2812.75941909351,0.702479338842975,121
2838.15748551374,0.602150537634409,93
2863.0336958972,0.71875,160
2887.59244260455,0.705128205128205,156
2911.45484653193,0.647058823529412,153
2937.08192454976,0.659259259259259,135
2963.06690720277,0.708955223880597,134
2986.94680661208,0.730769230769231,156
3012.53506571965,0.743243243243243,148
3037.70687165982,0.707602339181287,171
3062.59979833954,0.686131386861314,137
3086.98908267686,0.771653543307087,127
3112.271507869,0.680272108843537,147
3136.60725621643,0.683870967741935,155
3161.74164345299,0.666666666666667,135
3186.53523136718,0.746031746031746,126
3212.29762707984,0.714285714285714,98
3237.6336133227,0.716666666666667,120
3262.83829122455,0.668639053254438,169
3287.74596068016,0.722222222222222,144
3312.07634935087,0.680555555555556,144
3338.07536042127,0.733333333333333,120
3363.29300493996,0.791044776119403,134
3387.16742310904,0.656410256410256,195
3412.95746854218,0.74390243902439,164
3436.32937713471,0.686274509803922,153
3462.7925043967,0.74025974025974,154
3487.14218060638,0.75177304964539,141
3510.45742907033,0.730769230769231,104
3536.04690211214,0.685393258426966,89
3562.86817140072,0.702702702702703,74
3589.45988061651,0.752475247524752,101
3611.89034209018,0.764705882352941,119
3635.91926078321,0.839622641509434,106
3663.34178786674,0.755725190839695,131
3686.4331825807,0.649122807017544,114
3712.35271291392,0.637254901960784,102
3737.67125496521,0.652173913043478,115
3761.92567282686,0.614754098360656,122
3787.52774933126,0.76969696969697,165
3811.98528327717,0.646616541353383,133
3838.32684323921,0.673267326732673,101
3861.78199370045,0.68503937007874,127
3888.58951996782,0.717741935483871,124
3913.12789847277,0.585106382978723,94
3937.57209079228,0.645833333333333,96
3960.73735299037,0.773584905660377,53
3987.00414535117,0.717948717948718,39
4015.82866436525,0.51219512195122,41
4037.06637513539,0.692307692307692,39
4060.74980068605,0.571428571428571,42
4087.25931814363,0.617647058823529,34
4112.3032199417,0.454545454545455,22
4162.76671186716,0.654761904761905,20
4277.86060584065,0.806818181818182,23
4376.80991307164,0.821969696969697,23
4518.53562448841,0.888888888888889,20
4925.53277260438,1,5
